name;searched;gender;origem;significado
Rutecleia;0.0;F;;
Rutemberg;0.0;M;;
Rutembergue;0.0;M;;
Rutenberg;0.0;M;;
Ruteneia;0.0;F;;
Rutenia;0.0;F;;
Rutenio;0.0;M;;
Ruth;0.0;F;Hebraica;"Ruth: Significa “amiga”, “companheira”.É a versão original em hebraico do nome Rute, que deriva do termo Re'ut, que quer dizer ""amigo"" e por extensão pode significar ainda ""companheira"".Ruth é um nome bíblico, atribuído a uma moabita que tem sua história narrada no Antigo Testamento, no livro que leva o seu nome.O nome Ruth teve seu primeiro registro de uma versão moderna em 1589 na Inglaterra e ficou muito popular nos círculos cristãos deste país, principalmente após a Reforma Protestante. Chegou a ser muito comum entre os judeus e com o tempo foi associado ao significado de ""compaixão"" e ""simpatia"", aumentado sua popularidade entre os ingleses puritanos no século XVII.Além do hebraico, a forma Ruth é utilizada desta mesma forma entre os falantes da língua inglesa, alemã, holandesa, sueca, norueguesa, dinamarquesa e espanhola."
Ruthcleia;0.0;F;;
Ruthellen;0.0;F;;
Ruthnea;0.0;F;;
Ruti;0.0;F;Hebraica;"Ruti: Variação do nome Rute. Significa “amiga”, “companheira”.Curto e delicado, o nome feminino Rute surge como uma variação do hebraico Ruth, que surgiu a partir da palavra Re’ut. Este nome apresenta o bonito significado de “amiga”. Por extensão, também significa “companheira”. O nome Rute na BíbliaRute é o nome de uma personagem bíblica, que tem sua história contada no livro de Rute, presente no Antigo Testamento das Escrituras Sagradas.Rute era natural de Moab, uma região antiga que atualmente seria localizada na Jordânia. Ela relata em seu livro a sua descendência com o rei Davi.Popularidade do nome Rute Rute se tornou um nome muito popular entre os cristãos na Inglaterra, especialmente depois da Reforma Protestante, no século XVI. O primeiro registro de uma versão moderna do nome Rute é de 1589, na Inglaterra.Foi um nome muito frequente entre os judeus e mais tarde passou a ser relacionado a “compaixão” e a “simpatia”, o que ampliou a sua popularidade entre os ingleses puritanos no século XVII.Nos Estados Unidos, teve sua popularidade influenciada com o nascimento da filha do 24º presidente americano, Grover Cleveland, que governou o país entre os anos de 1893 e 1897.Atualmente, o nome Rute pode ser encontrado com maior quantidade de registros em países lusófonos, ou seja, que possuem o português como idioma oficial, como o Brasil, Portugal, Angola e Moçambique. Nomes compostos com Rute O nome Rute pode dar origem a belos e significativos nomes compostos. Entre eles, podemos destacar: Rute Maria: “amiga e senhora soberana”;Ana Rute: “graciosa amiga”;Rute Felipa: “amiga e companheira dos cavalos”;Rute Maitê: “amiga amada”;Rute Cristina: “amiga cristã”."
Rutia;0.0;F;;
Rutiana;0.0;F;;
Rutiane;0.0;F;;
Rutiani;0.0;F;;
Ruticleia;0.0;F;;
Rutiele;0.0;F;;
Rutielen;0.0;F;;
Rutieli;0.0;F;;
Rutielle;0.0;F;;
Rutielly;0.0;F;;
Rutiene;0.0;F;;
Rutieri;0.0;M;;
Rutila;0.0;F;;
Rutilane;0.0;F;;
Rutilde;0.0;F;;
Rutilea;0.0;F;;
Rutileia;0.0;F;;
Rutileide;0.0;F;;
Rutilena;0.0;F;;
Rutilene;0.0;F;;
Rutilio;0.0;M;Latina;Rutílio: De cabelos avermelhados.
Rutimar;0.0;F;;
Rutinaldo;0.0;M;;
Rutinalva;0.0;F;;
Rutinara;0.0;F;;
Rutinea;0.0;F;;
Rutinei;0.0;F;;
Rutineia;0.0;F;;
Rutineide;0.0;F;;
Rutison;0.0;M;;
Rutneia;0.0;F;;
Rutson;0.0;M;;
Rutt;0.0;F;;
Rutte;0.0;F;;
Rutti;0.0;F;;
Ruver;0.0;M;;
Ruvia;0.0;F;;
Ruzia;0.0;F;;
Ruzinete;0.0;F;;
Rwan;0.0;M;;
Ryo;0.0;M;;
Ryoichi;0.0;M;;
Ryu;0.0;M;;
Ryuji;0.0;M;;
Saad;0.0;M;;
Saba;0.0;F;;
Sabas;0.0;M;;
Sabastiana;0.0;F;;
Sabastiao;0.0;M;;
Sabata;0.0;F;;
Sabatino;0.0;M;Latina;Sabatino: Nascido no sábado.
Sabdro;0.0;M;;
Sabele;0.0;F;;
Sabiana;0.0;F;;
Sabina;0.0;F;Latina;Sabina: Significa “mulher de Sabine” O nome feminino Sabina tem origem latina e está relacionado a um antigo povo que habitava uma região central da Itália. Os sabinos tiveram suas terras tomadas pelos romanos e, em um episódio, várias mulheres da região foram sequestradas por eles. De acordo com a lenda, este evento causou uma guerra, que teve fim quando as mulheres conseguiram implementar a paz entre os dois povos. Sabina é também o nome de muitas santas que apareceram com a ascensão do cristianismo no Ocidente. Este nome feminino também pode ser encontrado em países como a Rússia, a Croácia e a Espanha.
Sabine;0.0;F;;
Sabini;0.0;F;;
Sabiniano;0.0;M;Latina;Sabiniano: Derivação de Sabino.
Sabino;0.0;M;Latina;Sabino: Significa “da raça dos sabinos”.Tem origem no latim Sabinus e está relacionado com os sabinos, e significa “da raça dos sabinos”.Os sabinos foram um povo itálico, que habitava nas montanhas no Lácio, próximo a Roma e a conquistou no ano de 280.O nome Sabinus deriva do deus Sancus, que tem seu significado ligado à “parentes, consanguíneos, aliados pelo sangue”.
Sabio;0.0;M;;
Sablina;0.0;F;;
Sabline;0.0;F;;
Sabria;0.0;F;;
Sabriana;0.0;F;;
Sabriane;0.0;F;;
Sabricia;0.0;F;;
Sabricio;0.0;M;;
Sabriele;0.0;F;;
Sabrina;0.0;F;Hebraica;"Sabrina: Significa “princesa”, “cactus espinhoso”, “como o sabre”, “a que é da fronteira”, “paciência”.Belo e imponente, o nome feminino Sabrina apresenta inúmeras possibilidades de origem e fortes significados associados com ele.Do anglo-saxão, Sabrina teria o significado de “princesa”. Segundo a lenda, uma ninfa ou princesa teria se afogado em um rio, sendo que ele teria sido batizado com seu nome, o rio Severna, localizado na Inglaterra.A partir da palavra em hebraico Tzabar, que tem como variante árabe Sabra, significa “cactus espinhoso”. Essa era a forma como eram chamadas as mulheres judias naturais de Israel.Há fontes, todavia, que indicam, ainda, outros étimos. A partir do francês, Sabrina teria o significado de “como o sabre”, que é uma espécie de espada, enquanto que a partir do latim, significaria “a que é da fronteira”.A partir do nome árabe صابرينا (ṣābrīnā), o nome poderia significar ainda “paciência”.Popularidade do nome SabrinaO nome Sabrina pode ser encontrado com maior quantidade de registros em países como Bangladesh, Tajiquistão, França, Brasil, Estados Unidos e Itália.Variantes gráficas populares deste nome são: Sabryna, Sabrína e Sàbrina. As meninas registradas com estes nomes podem ser afetivamente chamadas de Sá, Brina, Bina ou Nina.Nomes compostos com SabrinaO nome Sabrina pode dar origem a belos e significativos nomes compostos. Entre eles, podemos destacar:Maria Sabrina: “senhora soberana e princesa”;Ana Sabrina: “graciosa princesa”;Sabrina Maitê: “princesa amada”;Sabrina Valentina: “princesa valente”;Sabrina Cristina: “princesa cristã”."
Sabrine;0.0;F;;
Sabrini;0.0;F;;
Sabrino;0.0;M;;
Sabta;0.0;F;;
Saburo;0.0;M;;
Sachie;0.0;F;;
Sachiko;0.0;F;;
Sacramento;0.0;F;;
Sadak;0.0;M;;
Sadan;0.0;M;;
Sadao;0.0;M;;
Sadau;0.0;M;;
Sade;0.0;F;;
Sadi;0.0;M;Árabe;"Sadi: Significa ""afortunado"", ""sortudo"".Esse nome masculino vem do árabe Sa'di, que quer dizer ""afortunado"", ""sortudo"".Sadi carrega um simbolismo ligado à prosperidade e ao sucesso.Uma personalidade famosa que o carregou foi o ator brasileiro Sadi Cabral."
Sadia;0.0;F;;
Sadiane;0.0;F;;
Sadila;0.0;F;;
Sadimar;0.0;M;;
Sadiomar;0.0;M;;
Sadira;0.0;F;;
Sadja;0.0;F;;
Sadna;0.0;F;;
Sadoc;0.0;M;;
Sadoque;0.0;M;Bíblica;"Sadoque: Significa ""sacrossanto"". Na época de David, foi sacerdote."
Sadra;0.0;F;;
Sadrack;0.0;M;;
Sadrak;0.0;M;;
Sadraque;0.0;M;Hebraica;Sadraque: Significa “comando de Aku”.Sadraque é um nome masculino que tem origem no hebraico Sadrach e significa “comando de Aku”.Na BíbliaSadraque é categorizado como um nome bíblico. Isso porque dá nome a um personagem do Antigo Testamento da Escritura Sagrada.Sadraque, Mesaque e Abede-Nego eram judeus e administravam a Babilônia. Todos eles desobedeceram o rei Nabucodonosor ao não adorarem uma estátua que o mesmo havia mandado fazer e erguer na Babilônia.Em desobediência, foram jogados em fornalhas em chamas, de onde saíram ilesos. Assim, o rei admitiu que o deus de Sadraque, Mesaque e Abede-Nego mereciam o seu culto e não outro deus.PopularidadeDe acordo com o Censo Demográfico 2010 o nome estava em crescimento desde a década de 50. A partir dos anos 90, no entanto, os registros começaram a diminuir, de modo que o IBGE indica que são 1411 os seus portadores na altura da pesquisa.O Amapá era o estado onde a sua taxa de incidência era maior.VarianteSadrac e Sadrak são suas variantes gráficas.
Sadraqui;0.0;M;;
Sadson;0.0;M;;
Saed;0.0;M;;
Safia;0.0;F;;
Safira;0.0;F;Grega;"Safira: Significa ""safira"", ""pedra preciosa de cor azul"", “o preferido de Saturno”. Elegante e repleto de charme, o nome feminino Safira tem origem a partir do grego sappheiros, palavra que denomina a pedra preciosa conhecida como safira e também outras pedras raras, como o lápis lazúli. Além de fazer referência literal à “pedra preciosa de cor azul”, o nome Safira também pode significar “o preferido de Saturno”, a partir das histórias mitológicas gregas.História do nome Safira O nome Safira é mencionado no Novo Testamento da Bíblia Sagrada, no livro de Atos dos Apóstolos. Safira e seu marido, Ananias, morreram aos pés dos apóstolos por terem mentido ao Espírito Santo.O nome Safira também existia no hebraico na forma Sappir. Algumas fontes indicam que Safira pode ter também uma origem árabe.Popularidade do nome Safira Atualmente, o nome Safira pode ser encontrado com maior quantidade de registros no Brasil, na Índia, na Indonésia e em Uganda. Este belo nome feminino ganhou maior popularidade em nosso país através da personagem Safira, presente na novela “Os Dez Mandamentos”, transmitida em 2015 pela TV Record."
Safire;0.0;F;;
Safiri;0.0;F;;
Sagiane;0.0;F;;
Sagna;0.0;F;;
Sagramor;0.0;F;;
Saha;0.0;F;;
Saianara;0.0;F;;
Saiane;0.0;F;;
Saiani;0.0;F;;
Saiara;0.0;F;;
Said;0.0;M;Árabe;Said: Significa “feliz”, “sortudo”. Said é um nome de origem árabe, predominantemente masculino, que significa “feliz”, “sortudo”. Trata-se de um nome muito bonito. Curto, carrega um significado bastante rico, que reflete satisfação plena, contentamento, êxito. Acredita-se na possibilidade de que os meninos registrados com o mesmo sejam afortunados.Sa’id bin Zayd (593-613) é o nome de um dos companheiro do profeta Maomé - o fundador do Islamismo - e uma das primeiras pessoas a se converter a essa religião.Assim, Said é um nome popular entre os muçulmanos. Apresenta como variante gráfica Sahid (com H) e outras variantes, tais como Saeed e Saeid.Tem destaque com esse nome Edward Said (1935-2003). Ele foi um intelectual e lutou veementemente pela causa palestiniana. Sua obra Orientalismo é conhecida em todo mundo, tendo sido traduzida para mais de 30 línguas.Edward Said foi um dos ganhadores do prêmio Princesa de Astúrias da Concórdia, o qual é atribuído a pessoas ou entidades que lutem, especialmente, contra a injustiça. Saida, bem como Saidah, são suas formas femininas.
Saidi;0.0;M;;
Saiene;0.0;F;;
Saima;0.0;F;;
Saimara;0.0;F;;
Saimo;0.0;M;;
Saimon;0.0;M;Hebraica;Saimon: Variação do nome Saymon. Significa “ouvinte” ou “ele ouviu”.Provavelmente foi originado a partir da pronúncia de Simon, a versão francesa, inglesa e alemã de Simão.O nome Simão vem do hebraico Shim’on, a partir de shamá, que quer dizer “ele ouviu”, por extensão é atribuído o significado de “ouvinte”.É possível também que tenha surgido através do nome grego, mas de raiz hebraica Simón, de simos que significa “o que tem o nariz achatado”.
Sainara;0.0;F;;
Saint;0.0;M;;
Saintclair;0.0;M;;
Saiomara;0.0;F;;
Saionara;0.0;F;Japonesa;"Saionara: significa “adeus"", ""até logo"" ou ""tchau"". Trata-se de uma variante da palavra Sayonara, de origem japonesa.O nome no BrasilNo Brasil, existe atualmente 7.466 pessoas com o nome Saionara. Deste universo, 1.213 mulheres estão inscritas no Estado da Bahia. O segundo maior Estado a possuir o nome é o Rio Grande do Sul (com 1.104 inscritos).O pico de registros aconteceu nos anos 1990 com 2.275 incidências.Pode-se dizer que o nome próprio Saionara é bastante raro, ocupando o lugar 2.063º no ranking de popularidade.Variantes gráficas: Sayonara, Zaionara"
Saionaria;0.0;F;;
Sairon;0.0;M;;
Saiure;0.0;F;;
Saiza;0.0;F;;
Sakae;0.0;F;;
Sakai;0.0;F;;
Salaciel;0.0;M;;
Saladino;0.0;M;Árabe;Saladino: Arma da fé.
Salamao;0.0;M;;
Salastiel;0.0;M;;
Salatiel;0.0;M;Hebraica;"Salatiel: Significa “aquele que pede a Deus” ou “aquele que ora a Deus”.Salatiel é um nome bíblico que significa “aquele que pede a Deus”. É filho de Jeconias, que foi rei de Judá. Pertence à genealogia de Jesus, tal como se verifica na Escritura Sagrada, no capítulo 1 do Evangelho de Mateus, que trata da sua ascendência:“E, depois da deportação para a babilônia, Jeconias gerou a Salatiel; e Salatiel gerou a Zorobabel” (Mateus 1:12).A Igreja Ortodoxa se refere a Salatiel, também chamado Selatiel ou Sealtiel, como um dos arcanjos: Miguel, Gabriel, Rafael, Uriel, Jegudiel, Jeremiel e Baraquiel. Ele é sempre mencionado a fazer orações, daí que resulta o significado do seu nome “aquele que pede a Deus” ou “aquele que ora a Deus”.A Igreja Ortodoxa, especialmente, atribui a Salatiel o título de patrono da oração e da adoração. Trata-se, portanto, de um bonito nome predominantemente masculino que carrega consigo a fidelidade a Deus, de quem suplica e pede a ele em decorrência da fé.São suas variantes gráficas: Salathiel, Salathihel. É um nome comum entre a comunidade evangélica. As pessoas registradas com esse nome podem ser afetivamente chamadas de “Sal” ou “Salat”."
Salatiele;0.0;F;;
Salatier;0.0;M;;
Salatieu;0.0;M;;
Salazar;0.0;M;;
Saldanha;0.0;M;;
Salecio;0.0;M;;
Salermo;0.0;M;;
Sales;0.0;M;Latina;Sales: Significa “homenagem à São Francisco de Salles”.Salles é um sobrenome supostamente de origem francesa e de caráter religioso, pois era adotado como uma homenagem ao São Francisco de Sales, bispo de Genebra e considerado Doutor da Igreja Católica. De acordo com os etimologistas, este nome teria surgido a partir de Sallici ou Salliz, versões patronímicas de Sallo.São Francisco de Sales também é adorado pela igreja católica como padroeira da imprensa católica, dos confessores, dos surdos, dos educadores, jornalistas e professores.Na França, os primeiros membros da família Sales eram os senhores do famoso Castelo de Sales, na região da Alta Saboia.Acredita-se que antigamente Sales era anexado ao nome Francisco pelos devotos do santo bispo de Genebra. Por este motivo, surgiram diversos ramos desconexos da família Sales, fazendo com que não pertençam a uma mesma linha consanguínea, por exemplo.Atualmente, existem outras variações deste nome que são comuns na Inglaterra, Espanha e França, como Sale ou Salles.
Salesio;0.0;M;;
Salet;0.0;F;;
Saleta;0.0;F;;
Salete;0.0;F;Hebraica;"Salete: Significa ""princesa"" ou possivelmente ""filha do rei"".Salete é um nome emprestado do nome inglês Sally, que é um diminutivo de Sarah ou Sara. Sara é um nome hebraico.Existe também na França um local chamado La Salette-Fallavaux. Em francês talvez signifique ""pequena sala"".O nome é muitas vezes dado a crianças com uma motivação religiosa. Graças a uma aparição no século XIX, algumas pessoas na França se tornaram devotas de Nossa Senhora de La Salette."
Saleti;0.0;F;;
Saletiel;0.0;M;;
Salette;0.0;F;;
Salim;0.0;M;Árabe;Salim: Significa “seguro”, “perfeito”, “impecável”, “intacto”. O nome masculino Salim é originado a partir do árabe e deriva da raiz salima (سَلِمَ), que significa “estar seguro”. Por extensão, ele também carrega os significados de “perfeito”, “impecável” e “intacto”. Salim é considerado uma variante do nome árabe Salem, que também possui outras variações, como Selima, Salima, Saleemah e Salma. No islamismo, Salim bin Thabet foi uma figura histórica importante e estava relacionado ao profeta Muhammad, conhecido pelo nome Maomé em português. Outra figura histórica que carregava este nome era o Imperador mongol Jahangir, que também era chamado de Príncipe Salim.
Salime;0.0;F;;
Salis;0.0;M;;
Salisa;0.0;F;;
Salissa;0.0;F;;
Salisson;0.0;M;;
Salizete;0.0;F;;
Salles;0.0;M;;
Sallete;0.0;F;;
Salman;0.0;M;;
Salmen;0.0;M;;
Salmeron;0.0;M;;
Salmista;0.0;M;;
Salmito;0.0;M;;
Salmon;0.0;M;;
Salmos;0.0;M;;
Salomao;0.0;M;Hebraica;Salomão: Significa “o pacífico”.Tem origem na palavra hebraica Shelomon, de Shalom que significa “paz”.O personagem bíblico Salomão, filho de Davi, foi o terceiro rei dos judeus e levou Israel ao seu poder máximo. Ficou conhecido pela sua sabedoria, bom relacionamento e pelas alianças feitas com outros países durante seu reinado.Ainda há relatos que Salomão foi um homem extremamente rico e teve por volta de 700 mulheres e 300 concubinas.
Salome;0.0;F;Hebraica;Salomé: Significa “a pacífica”.Tem origem no aramaico Shalam-zion “a paz de Sion”, que mais tarde foi abreviado para Shalamzu e depois helenizado como Salome. Tem relação também com o hebraico shalon que quer dizer “paz”, por isso é atribuído o significado de “a pacífica”.Era o nome favorito da família de Herodes, e foi nome de duas personagens da Bíblia, a neta de Herodes e uma das mulheres que testemunharam a crucificação de Jesus Cristo.
Salomea;0.0;F;;
Salomeia;0.0;F;;
Salomon;0.0;M;Hebraica;Salomón: Variante de Salomão.
Salu;0.0;M;;
Salua;0.0;F;;
Salum;0.0;M;;
Salumao;0.0;M;;
Salus;0.0;M;;
Salustiana;0.0;F;;
Salustiano;0.0;M;Latina;Salustiano: Aquele que precisa da salvação.
Salustino;0.0;M;;
Salustio;0.0;M;Latina;Salústio: A salvação.
Salustriana;0.0;F;;
Salustriano;0.0;M;;
Salustrina;0.0;F;;
Salute;0.0;F;;
Salvador;0.0;M;Latina;"Salvador: Significa ""aquele que salva"", ""relativo à Jesus Cristo"" ou ""salvador"".O nome Salvador vem do latim salvator, que significa literalmente ""salvador"". De acordo com a teologia cristã, Salvador é considerada o epíteto de Jesus Cristo.Uma das personalidades mais populares em todo o mundo com este nome é o pintor e escultor espanhol Salvador Dalí, um dos maiores nomes do Surrealismo na Arte Moderna.Salvador ainda é o nome dado para a cidade brasileira capital do estado da Bahia, considerada a primeira capital nacional do Brasil.Salvador como um nome próprio é bastante popular em países como a Espanha, Portugal, Brasil e demais países com língua de origem latina.Em espanhol pode aparecer através da variante Savadore, em italiano na forma de Salvatore e em francês pelo nome Sauver."
Salvadora;0.0;F;;
Salvatina;0.0;F;;
Salvato;0.0;M;;
Salvatore;0.0;M;Latina;Salvatore: Significa “aquele que salva” ou “o salvador”.Salvatore é um nome masculino italiano, originado a partir do latim salvator, derivado do verbo salvare, que significa literalmente “salvador” ou “aquele que salva”.Inicialmente, este nome era utilizado como referência à Jesus Cristo, considerado pela teologia cristã como o “Salvador da humanidade”.Aliás, os primeiros cristãos utilizam o nome Salvatorem como tradução de Jesus, visto que o uso deste nome na onomástica ainda era incomum neste período.Acredita-se que o termo latino salvator seja uma tradução do grego soter ou do hebreu leixua, ambos referentes ao “ato de salvar”.Salvatore não é um nome muito popular entre os brasileiros, que optam por utilizar a versão portuguesa deste nome: Salvador.Este é o nome de várias personalidades italianas ligadas às artes, como a poesia, a música e a pintura.Entre uma das principais figuras histórias está o santo Salvatore da Horta (1520 – 1567).
Salvelina;0.0;F;;
Salvenir;0.0;F;;
Salviano;0.0;M;Latina;Salviano: Descendente de Sálvio.
Salwa;0.0;F;;
Samada;0.0;F;;
Samaia;0.0;F;;
Samaiane;0.0;F;;
Samaira;0.0;F;;
Samana;0.0;F;;
Samanda;0.0;F;;
Samandra;0.0;F;;
Samanta;0.0;F;Hebraica;"Samanta: Significa “limite”, “término”, “a que está presente em todas as partes”, “universal” ou “flor com o nome é Deus”.O nome Samanta tem uma origem incerta, sendo motivo de vários debates entre os etimologistas.No entanto, existe uma teoria que supõe que o nome tenha se originado a partir do sânscrito Samanta, que deriva das raízes Sa, que significa “laço”, “aderência” ou “o que reúne”; Ma, relativo à “o tempo”, “a medida”; e Ta, que quer dizer “força”, “conservação”, “ação de transpassar”.Assim, o suposto significado deste nome seria literalmente: “o limite”, “término”, e por extensão, “presente em todas as partes”, “universal”.Há ainda algumas fontes que o relacionam como uma variante feminina de Samuel, a partir da combinação dos elementos Sam, de Samuel, mais o termo antha (do grego anthos) que quer dizer “flor”.Samuel vem do hebraico Shemu’el, que quer dizer literalmente “seu nome é Deus” e, de acordo com esta acepção, o nome Samanta significa “flor com o nome de Deus”.O nome foi utilizado pela primeira vez nos Estados Unidos em meados do século XVIII, especialmente entre os afro-americanos.Foi popularizado neste país por influência da personagem principal da série de televisão “A Feiticeira”, exibida nos Estados Unidos entre os anos de 1964 e 1972.Entre os brasileiros, Samanta também é um nome bastante apreciado, assim como a sua variante Samantha.As pessoas batizadas com este nome podem receber apelidos carinhosos de amigos e familiares, como Samy ou Sam."
Samanth;0.0;F;;
Samantra;0.0;F;;
Samantta;0.0;F;;
Samar;0.0;F;;
Samara;0.0;F;Hebraica;"Samara: Significa ""de Samaria”, “a que veio da cidade guardada por Deus”, ""a que guarda"", ""a que vigia"", ""a que está atenta"" ou “protegida por Deus”, ""aquela que ouve"" ou ""ouvinte"".Tem origem semítica, ou hebraica, e significa literalmente “de Samaria”, cidade que significa “guardada por Deus” ou ""montanha de vigia"", de modo que, por extensão, Samara significa ""a que guarda"", ""a que vigia"", ""a que está atenta"" ou “protegida por Deus”.De acordo com o aramaico, o nome Samara pode também significar ""aquela que ouve"" ou ""ouvinte"".Assim, este bonito nome predominantemente feminino carrega consigo os reflexos da proteção, da atenção e dos cuidados divinos, esperando que possivelmente os mesmos sejam transmitidos às pessoas assim chamadas.Ao mesmo tempo, o nome ainda considera a qualidade de ser ouvinte, o que revela uma boa capacidade para ouvir e acolher o que lhe é dito.Samara é bastante comum não só no Brasil, como também na Rússia, onde existe uma cidade e um distrito com esse nome. As pessoas registradas como Samara podem ser afetivamente chamadas pelos apelidos “Sá”, “Sassá” ou “Mara”."
Samari;0.0;F;;
Samaria;0.0;F;;
Samarina;0.0;F;;
Samario;0.0;M;;
Samaris;0.0;F;;
Samaritana;0.0;F;;
Samarone;0.0;M;;
Samaroni;0.0;M;;
Samatiel;0.0;M;;
Samdra;0.0;F;;
Samea;0.0;F;;
Samec;0.0;M;;
Sameque;0.0;M;;
Samer;0.0;M;;
Samera;0.0;F;;
Samerson;0.0;M;;
Sames;0.0;M;;
Samia;0.0;F;Árabe;"Samia: Significa “elevada”, “sublime”, “suprema”; “seu nome é Deus”.Samia é um nome de origem árabe, muito popular na Turquia. O mesmo teria surgido a partir da forma masculina Sami, que significa “elevado”, “sublime”, “supremo”.Todavia, há fontes que indicam que Sami é o diminutivo finlandês do nome Samuel, de modo que partilharia, assim, do mesmo significado.De origem hebraica, Shemu’el traz literalmente o sentido de “seu nome é Deus”, em virtude do resultado da junção dos elementos shem, que significa “nome” e El, que quer dizer “Deus, Senhor”, motivo pelo qual o nome é classificado como teofórico.O nome Samuel é, ainda, um nome bíblico e seu significado é explicado através da existência de um personagem que recebeu esse nome após a mãe - que não conseguia ter filhos - ter prometido que se conseguisse engravidar, entregaria seu filho ao serviço de Deus.Estamos, sem dúvida, diante de um bonito nome predominantemente feminino, uma vez que carrega qualidades extraordinárias, além de refletir uma aproximação com o divino.O nome pode ser grafado sem acento ou com acento (Sâmia) e apresenta como variante gráfica Samya (com Y).Importa referir, que existe ainda a possibilidade de o nome Samia ser uma referência de Samira, cuja forma masculina é Samir. O nome, também de origem árabe, significa “vigorosa”, “cheia de vida” ou “animada”."
Samiao;0.0;M;;
Samila;0.0;F;Árabe;"Samila: Significa “aquela que entretém”, “vigorosa”, “cheia de vida” ou “animada”; ""mensageira dos deuses"", ""a sacerdotisa"" ou ""menina de coro"".Samila é um nome feminino que, embora não seja possível confirmar qual o seu étimo, sabe-se que surge a partir de uma invenção brasileira.Estudiosos da onomástica indicam a possibilidade de o nome Samila ser a variante de dois nomes de origem distinta: Samira e Camila.Samira tem origem árabe. De Samírah, feminino de Samir, significa “aquela que entretém”, motivo pelo qual, por extensão, tem o sentido de “vigorosa”, “cheia de vida” ou “animada”.Há também a possibilidade de a origem de Samira ser sânscrita, significando “brisa de verão” ou “brisa refrescante”.Camila, por sua vez, surge do latim Camillus. Significa ""mensageira dos deuses"", ""a sacerdotisa"" ou ""menina de coro"".Esse era o nome usado para identificar os jovens que serviam os participantes em cerimoniais, porém, seu significado foi corrompido ao longo do tempo.Originalmente, vem de Cadmilos, de Cadmo, que significa “filho do primogênito”. Cadmo era o nome do deus Sol para o povo da ilha grega Samotrácia.As meninas registradas com esse nome podem ser afetivamente chamadas de Sami."
Samile;0.0;F;Árabe;"Samile: Variação do nome Samila. Significa “aquela que entretém”, “vigorosa”, “cheia de vida” ou “animada”; ""mensageira dos deuses"", ""a sacerdotisa"" ou ""menina de coro"".Samila é um nome feminino que, embora não seja possível confirmar qual o seu étimo, sabe-se que surge a partir de uma invenção brasileira.Estudiosos da onomástica indicam a possibilidade de o nome Samila ser a variante de dois nomes de origem distinta: Samira e Camila.Samira tem origem árabe. De Samírah, feminino de Samir, significa “aquela que entretém”, motivo pelo qual, por extensão, tem o sentido de “vigorosa”, “cheia de vida” ou “animada”.Há também a possibilidade de a origem de Samira ser sânscrita, significando “brisa de verão” ou “brisa refrescante”.Camila, por sua vez, surge do latim Camillus. Significa ""mensageira dos deuses"", ""a sacerdotisa"" ou ""menina de coro"".Esse era o nome usado para identificar os jovens que serviam os participantes em cerimoniais, porém, seu significado foi corrompido ao longo do tempo.Originalmente, vem de Cadmilos, de Cadmo, que significa “filho do primogênito”. Cadmo era o nome do deus Sol para o povo da ilha grega Samotrácia.As meninas registradas com esse nome podem ser afetivamente chamadas de Sami."
Samiles;0.0;F;;
Samili;0.0;F;;
Samilia;0.0;F;;
Samilla;0.0;F;;
Samille;0.0;F;;
Samilly;0.0;F;Árabe;Samilly: Significa “vigorosa”, “cheia de vida” ou “animada”.Samilly é um nome feminino encontrado entre os falantes da língua portuguesa, especialmente brasileiros.Embora não seja possível afirmar qual a sua origem, em virtude de apresentar alguma semelhança fonética com o árabe Samira, cuja forma masculina é Samir, sugerimos que o mesmo tenha surgido a partir da associação feita com esse nome.Samira, do árabe samírah, poderá ter passado por várias alterações, conforme os países que o adotaram. Pode ser o caso dos países que falam português.Entre os turcos, o nome apresenta a versão Samra, enquanto os bósnios adotaram a forma Semira.PopularidadeDe acordo com o Censo Demográfico 2010 eram 1569 as suas portadoras. A pesquisa indica que o número de registros vem crescendo desde a década de 80.Amapá era o estado que apresentava a maior taxa de incidência.Termo afetivoAs portadoras do nome Samilly podem ser afetivamente chamadas de Sami.Variante gráficasSamelly, Samilli e Samylli são algumas das formas que podem ser adotadas como variantes gráficas.
Samilo;0.0;M;;
Samilton;0.0;M;;
Samina;0.0;F;;
Samine;0.0;F;;
Samio;0.0;M;;
Samique;0.0;M;;
